"學年度","學制","行政區","學校名稱","學區類型","村里","鄰里備註","資料來源"
"115","國中","三重區","三和國中","基本學區","永德里","","school/115_junior_high_zones.pdf"
"115","國中","三重區","三和國中","基本學區","永豐里","","school/115_junior_high_zones.pdf"
"115","國中","三重區","三和國中","基本學區","維德里","","school/115_junior_high_zones.pdf"
"115","國中","三重區","三和國中","基本學區","厚德里","","school/115_junior_high_zones.pdf"
"115","國中","三重區","三和國中","基本學區","培德里","(1-11鄰)","school/115_junior_high_zones.pdf"
"115","國中","三重區","三和國中","基本學區","尚德里","(6-15、17-29鄰)","school/115_junior_high_zones.pdf"
"115","國中","三重區","三和國中","自由學區","福隆里","自由學區","school/115_junior_high_zones.pdf"
"115","國中","三重區","三和國中","自由學區","福樂里","自由學區","school/115_junior_high_zones.pdf"
"115","國中","三重區","三和國中","自由學區","溪美里","自由學區","school/115_junior_high_zones.pdf"
"115","國中","三重區","光榮國中","基本學區","長安里","","school/115_junior_high_zones.pdf"
"115","國中","三重區","光榮國中","基本學區","長泰里","","school/115_junior_high_zones.pdf"
"115","國中","三重區","光榮國中","基本學區","長江里","","school/115_junior_high_zones.pdf"
"115","國中","三重區","光榮國中","基本學區","萬壽里","","school/115_junior_high_zones.pdf"
"115","國中","三重區","光榮國中","基本學區","三安里","","school/115_junior_high_zones.pdf"
"115","國中","三重區","光榮國中","基本學區","開元里","","school/115_junior_high_zones.pdf"
"115","國中","三重區","光榮國中","基本學區","長元里","","school/115_junior_high_zones.pdf"
"115","國中","三重區","光榮國中","基本學區","秀江里","","school/115_junior_high_zones.pdf"
"115","國中","三重區","光榮國中","基本學區","奕壽里","","school/115_junior_high_zones.pdf"
"115","國中","三重區","光榮國中","基本學區","長福里","","school/115_junior_high_zones.pdf"
"115","國中","三重區","光榮國中","基本學區","介壽里","","school/115_junior_high_zones.pdf"
"115","國中","三重區","光榮國中","基本學區","錦江里","","school/115_junior_high_zones.pdf"
"115","國中","三重區","光榮國中","基本學區","崇德里","","school/115_junior_high_zones.pdf"
"115","國中","三重區","光榮國中","基本學區","龍濱里","","school/115_junior_high_zones.pdf"
"115","國中","三重區","光榮國中","基本學區","龍門里","","school/115_junior_high_zones.pdf"
"115","國中","三重區","光榮國中","基本學區","順德里","","school/115_junior_high_zones.pdf"
"115","國中","三重區","光榮國中","基本學區","承德里","","school/115_junior_high_zones.pdf"
"115","國中","三重區","光榮國中","基本學區","瑞德里","","school/115_junior_high_zones.pdf"
"115","國中","三重區","光榮國中","基本學區","中央里","","school/115_junior_high_zones.pdf"
"115","國中","三重區","光榮國中","基本學區","光華里","","school/115_junior_high_zones.pdf"
"115","國中","三重區","光榮國中","基本學區","大德里","","school/115_junior_high_zones.pdf"
"115","國中","三重區","光榮國中","基本學區","長生里","","school/115_junior_high_zones.pdf"
"115","國中","三重區","光榮國中","基本學區","錦通里","","school/115_junior_high_zones.pdf"
"115","國中","三重區","光榮國中","基本學區","雙園里","","school/115_junior_high_zones.pdf"
"115","國中","三重區","光榮國中","基本學區","錦安里","","school/115_junior_high_zones.pdf"
"115","國中","三重區","光榮國中","基本學區","尚德里","(1-5、16鄰)","school/115_junior_high_zones.pdf"
"115","國中","三重區","光榮國中","自由學區","永興里","自由學區","school/115_junior_high_zones.pdf"
"115","國中","三重區","明志國中","基本學區","信安里","","school/115_junior_high_zones.pdf"
"115","國中","三重區","明志國中","基本學區","六合里","","school/115_junior_high_zones.pdf"
"115","國中","三重區","明志國中","基本學區","幸福里","","school/115_junior_high_zones.pdf"
"115","國中","三重區","明志國中","基本學區","重陽里","","school/115_junior_high_zones.pdf"
"115","國中","三重區","明志國中","基本學區","過田里","","school/115_junior_high_zones.pdf"
"115","國中","三重區","明志國中","基本學區","錦田里","","school/115_junior_high_zones.pdf"
"115","國中","三重區","明志國中","基本學區","中山里","","school/115_junior_high_zones.pdf"
"115","國中","三重區","明志國中","基本學區","民生里","","school/115_junior_high_zones.pdf"
"115","國中","三重區","明志國中","基本學區","大園里","","school/115_junior_high_zones.pdf"
"115","國中","三重區","明志國中","基本學區","重新里","","school/115_junior_high_zones.pdf"
"115","國中","三重區","明志國中","基本學區","正德里","","school/115_junior_high_zones.pdf"
"115","國中","三重區","明志國中","基本學區","正義里","","school/115_junior_high_zones.pdf"
"115","國中","三重區","明志國中","基本學區","正安里","","school/115_junior_high_zones.pdf"
"115","國中","三重區","明志國中","基本學區","自強里","","school/115_junior_high_zones.pdf"
"115","國中","三重區","明志國中","基本學區","安慶里","","school/115_junior_high_zones.pdf"
"115","國中","三重區","明志國中","基本學區","福安里","","school/115_junior_high_zones.pdf"
"115","國中","三重區","明志國中","基本學區","國隆里","","school/115_junior_high_zones.pdf"
"115","國中","三重區","明志國中","基本學區","三民里","","school/115_junior_high_zones.pdf"
"115","國中","三重區","明志國中","基本學區","文化里","","school/115_junior_high_zones.pdf"
"115","國中","三重區","明志國中","基本學區","六福里","(19鄰)","school/115_junior_high_zones.pdf"
"115","國中","三重區","明志國中","基本學區","光田里","","school/115_junior_high_zones.pdf"
"115","國中","三重區","明志國中","基本學區","田中里","","school/115_junior_high_zones.pdf"
"115","國中","三重區","明志國中","自由學區","谷王里","","school/115_junior_high_zones.pdf"
"115","國中","三重區","明志國中","自由學區","田中里","","school/115_junior_high_zones.pdf"
"115","國中","三重區","明志國中","自由學區","光田里","","school/115_junior_high_zones.pdf"
"115","國中","三重區","明志國中","自由學區","田安里","","school/115_junior_high_zones.pdf"
"115","國中","三重區","明志國中","自由學區","六福里","","school/115_junior_high_zones.pdf"
"115","國中","三重區","明志國中","自由學區","立德里","","school/115_junior_high_zones.pdf"
"115","國中","三重區","明志國中","自由學區","重明里","","school/115_junior_high_zones.pdf"
"115","國中","三重區","明志國中","自由學區","光陽里","","school/115_junior_high_zones.pdf"
"115","國中","三重區","碧華國中","基本學區","碧華里","","school/115_junior_high_zones.pdf"
"115","國中","三重區","碧華國中","基本學區","富華里","","school/115_junior_high_zones.pdf"
"115","國中","三重區","碧華國中","基本學區","富福里","","school/115_junior_high_zones.pdf"
"115","國中","三重區","碧華國中","基本學區","富貴里","","school/115_junior_high_zones.pdf"
"115","國中","三重區","碧華國中","基本學區","五福里","","school/115_junior_high_zones.pdf"
"115","國中","三重區","碧華國中","基本學區","仁忠里","","school/115_junior_high_zones.pdf"
"115","國中","三重區","碧華國中","基本學區","五常里","","school/115_junior_high_zones.pdf"
"115","國中","三重區","碧華國中","基本學區","慈化里","","school/115_junior_high_zones.pdf"
"115","國中","三重區","碧華國中","基本學區","慈祐里","","school/115_junior_high_zones.pdf"
"115","國中","三重區","碧華國中","基本學區","五華里","","school/115_junior_high_zones.pdf"
"115","國中","三重區","碧華國中","基本學區","慈惠里","","school/115_junior_high_zones.pdf"
"115","國中","三重區","碧華國中","基本學區","慈愛里","","school/115_junior_high_zones.pdf"
"115","國中","三重區","碧華國中","基本學區","慈生里","","school/115_junior_high_zones.pdf"
"115","國中","三重區","碧華國中","基本學區","慈福里","","school/115_junior_high_zones.pdf"
"115","國中","三重區","碧華國中","基本學區","五順里","","school/115_junior_high_zones.pdf"
"115","國中","三重區","碧華國中","基本學區","仁華里","","school/115_junior_high_zones.pdf"
"115","國中","三重區","碧華國中","自由學區","福隆里","自由學區","school/115_junior_high_zones.pdf"
"115","國中","三重區","碧華國中","自由學區","福樂里","自由學區","school/115_junior_high_zones.pdf"
"115","國中","三重區","碧華國中","自由學區","溪美里","自由學區","school/115_junior_high_zones.pdf"
"115","國中","蘆洲區","蘆洲國中","基本學區","忠義里","","school/115_junior_high_zones.pdf"
"115","國中","蘆洲區","蘆洲國中","基本學區","長安里","","school/115_junior_high_zones.pdf"
"115","國中","蘆洲區","蘆洲國中","基本學區","永安里","","school/115_junior_high_zones.pdf"
"115","國中","蘆洲區","蘆洲國中","基本學區","延平里","","school/115_junior_high_zones.pdf"
"115","國中","蘆洲區","蘆洲國中","基本學區","九芎里","","school/115_junior_high_zones.pdf"
"115","國中","蘆洲區","蘆洲國中","基本學區","正義里","(8-9、18-25鄰)","school/115_junior_high_zones.pdf"
"115","國中","蘆洲區","蘆洲國中","基本學區","永德里","","school/115_junior_high_zones.pdf"
"115","國中","蘆洲區","蘆洲國中","基本學區","中原里","","school/115_junior_high_zones.pdf"
"115","國中","蘆洲區","蘆洲國中","基本學區","光明里","","school/115_junior_high_zones.pdf"
"115","國中","蘆洲區","蘆洲國中","基本學區","得勝里","","school/115_junior_high_zones.pdf"
